arm,game,idx,iteration,parents,depth,train_score,is_ship,on_ship_lineage,status,err_rate,split,code_chars,code_lines,sloc,ast_nodes,n_frames,n_unique_outputs,set_ratio,decoy_collapse,mean_raw_chars,mean_out_chars,dl_ratio,diversity_bytes,raw_gzip_bytes,norm_diversity,info_extraction_ratio,lzma_ratio,twopart_ratio,pf_dl_gz_ratio,code_gzip_bytes,out_vocab,n_transitions,static_rate,change_ratio
Plain,egg,8,13,5,4,0.8650290780141845,1,1,ok,0.0,test,7882,197,155,1434,60,60,1.0,,2063.9166666666665,324.43333333333334,0.15719303912464166,2109,1401,1.5053533190578159,1.9481126017449024,1.2553846153846153,3.3226266952177017,4.13896625326307,2546,415,50,0.0,1.8817354374498336
Plain,egg,8,13,5,4,0.8650290780141845,1,1,ok,0.0,train,7882,197,155,1434,74,74,1.0,0.0,2063.675675675676,325.8918918918919,0.1579181727696579,2429,1722,1.410569105691057,1.9621219298069552,1.2262210796915167,2.889082462253194,4.169981601848121,2546,432,60,0.0,1.919021169295292
Plain,egg,9,14,5,4,0.77002695035461,0,0,ok,0.0,test,4095,116,82,618,60,60,1.0,,2063.9166666666665,265.85,0.12880849517503132,2193,1401,1.5653104925053534,1.5949666578245756,1.366153846153846,2.8065667380442543,3.3932777140790384,1739,429,50,0.0,1.6068465485609449
Plain,egg,9,14,5,4,0.77002695035461,0,0,ok,0.0,train,4095,116,82,618,74,74,1.0,0.0,2063.675675675676,267.3378378378378,0.12954450206925452,2567,1722,1.4907084785133566,1.6026459432130997,1.3573264781491003,2.5005807200929153,3.4214009491353847,1739,458,60,0.0,1.64713564740977
Plain,egg,10,19,9,5,0.7541861702127659,0,0,ok,0.0,test,6154,166,136,1167,60,60,1.0,,2063.9166666666665,217.9,0.10557596802196473,1935,1401,1.3811563169164882,1.8422724372079387,1.1846153846153846,2.967880085653105,2.7840189406078815,2223,362,50,0.0,1.4143968008255934
Plain,egg,10,19,9,5,0.7541861702127659,0,0,ok,0.0,train,6154,166,136,1167,74,74,1.0,0.0,2063.675675675676,218.98648648648648,0.1061147781444811,2248,1722,1.305458768873403,1.8551379676423432,1.1465295629820051,2.5963995354239255,2.8059102866173027,2223,381,60,0.0,1.4335249424065213
Plain,egg,11,20,9,5,0.6833900709219858,0,0,ok,0.0,test,4095,116,82,618,60,60,1.0,,2063.9166666666665,265.85,0.12880849517503132,2193,1401,1.5653104925053534,1.5949666578245756,1.366153846153846,2.8065667380442543,3.3932777140790384,1739,429,50,0.0,1.6068465485609449
Plain,egg,11,20,9,5,0.6833900709219858,0,0,ok,0.0,train,4095,116,82,618,74,74,1.0,0.0,2063.675675675676,267.3378378378378,0.12954450206925452,2567,1722,1.4907084785133566,1.6026459432130997,1.3573264781491003,2.5005807200929153,3.4214009491353847,1739,458,60,0.0,1.64713564740977
Plain,egg,12,22,10,6,0.0,0,0,syntax,1.0,test,6092,165,131,-1,60,1,0.016666666666666666,,2063.9166666666665,0.0,0.0,24,1401,0.017130620985010708,0.2547479271972101,0.052307692307692305,1.5688793718772305,0.0,2174,0,50,1.0,0.0
Plain,egg,12,22,10,6,0.0,0,0,syntax,1.0,train,6092,165,131,-1,74,1,0.013513513513513514,1.0,2063.675675675676,0.0,0.0,24,1722,0.013937282229965157,0.2558593176504677,0.043701799485861184,1.2764227642276422,0.0,2174,0,60,1.0,0.0
Plain,egg,13,23,10,6,0.8041790780141844,0,0,ok,0.0,test,5570,154,120,1042,60,60,1.0,,2063.9166666666665,228.9,0.11090564057011347,1959,1401,1.3982869379014988,1.9234208137562925,1.2276923076923076,2.882940756602427,2.9241303005663473,2080,363,50,0.0,1.4143968008255934
Plain,egg,13,23,10,6,0.8041790780141844,0,0,ok,0.0,train,5570,154,120,1042,74,74,1.0,0.0,2063.675675675676,229.98648648648648,0.11144507307873644,2277,1722,1.3222996515679442,1.9359233947689058,1.1876606683804627,2.5301974448315914,2.94663291132506,2080,382,60,0.0,1.4335249424065213
Plain,egg,14,24,10,6,0.837540780141844,0,0,ok,0.0,test,6154,166,136,1167,60,60,1.0,,2063.9166666666665,217.9,0.10557596802196473,1935,1401,1.3811563169164882,1.8422724372079387,1.1846153846153846,2.967880085653105,2.7840189406078815,2223,362,50,0.0,1.4143968008255934
Plain,egg,14,24,10,6,0.837540780141844,0,0,ok,0.0,train,6154,166,136,1167,74,74,1.0,0.0,2063.675675675676,218.98648648648648,0.1061147781444811,2248,1722,1.305458768873403,1.8551379676423432,1.1465295629820051,2.5963995354239255,2.8059102866173027,2223,381,60,0.0,1.4335249424065213
Plain,egg,15,26,9,5,0.0,0,0,syntax,1.0,test,5396,144,110,-1,60,1,0.016666666666666666,,2063.9166666666665,0.0,0.0,24,1401,0.017130620985010708,0.2547479271972101,0.052307692307692305,1.4232690935046395,0.0,1970,0,50,1.0,0.0
Plain,egg,15,26,9,5,0.0,0,0,syntax,1.0,train,5396,144,110,-1,74,1,0.013513513513513514,1.0,2063.675675675676,0.0,0.0,24,1722,0.013937282229965157,0.2558593176504677,0.043701799485861184,1.1579558652729385,0.0,1970,0,60,1.0,0.0
Plain,egg,16,27,10,6,0.7167021276595745,0,0,ok,0.0,test,6675,176,141,1246,60,60,1.0,,2063.9166666666665,241.21666666666667,0.11687325877175274,1984,1401,1.416131334760885,2.002913674037931,1.2338461538461538,3.1249107780157033,3.0807551600918797,2394,365,50,0.0,1.6973597637885565
Plain,egg,16,27,10,6,0.7167021276595745,0,0,ok,0.0,train,6675,176,141,1246,74,74,1.0,0.0,2063.675675675676,242.27027027027026,0.11739745403111738,2298,1722,1.3344947735191637,2.0167092107202347,1.205655526992288,2.724738675958188,3.103554044256147,2394,384,60,0.0,1.734759510307756
Plain,egg,17,28,13,7,0.7917127659574469,0,0,ok,0.0,test,5570,154,120,1042,60,60,1.0,,2063.9166666666665,228.9,0.11090564057011347,1959,1401,1.3982869379014988,1.9234208137562925,1.2276923076923076,2.882940756602427,2.9241303005663473,2080,363,50,0.0,1.4143968008255934
Plain,egg,17,28,13,7,0.7917127659574469,0,0,ok,0.0,train,5570,154,120,1042,74,74,1.0,0.0,2063.675675675676,229.98648648648648,0.11144507307873644,2277,1722,1.3222996515679442,1.9359233947689058,1.1876606683804627,2.5301974448315914,2.94663291132506,2080,382,60,0.0,1.4335249424065213
Plain,egg,18,29,13,7,0.733354609929078,0,0,ok,0.0,test,5720,164,128,1187,60,60,1.0,,2063.9166666666665,239.9,0.11623531311826221,1999,1401,1.4268379728765168,1.9956038649790073,1.243076923076923,2.807994289793005,3.064241660524813,1935,369,50,0.0,1.4190020639834882
Plain,egg,18,29,13,7,0.733354609929078,0,0,ok,0.0,train,5720,164,128,1187,74,74,1.0,0.0,2063.675675675676,240.98648648648648,0.11677536801299176,2309,1722,1.340882694541231,2.0088954254103712,1.1953727506426735,2.464576074332172,3.0873555360328173,1935,388,60,0.0,1.4389830320751371
Plain,egg,19,30,8,5,0.7000141843971631,0,0,ok,0.0,test,4826,124,94,869,60,60,1.0,,2063.9166666666665,262.1666666666667,0.12702386239754515,1786,1401,1.2748037116345468,1.5339669808473795,1.043076923076923,2.4403997144896503,3.3461042318468026,1633,371,50,0.0,1.4481481481481482
Plain,egg,19,30,8,5,0.7000141843971631,0,0,ok,0.0,train,4826,124,94,869,74,74,1.0,0.0,2063.675675675676,263.6216216216216,0.12774372675362772,2038,1722,1.183507549361208,1.5434336756249643,1.0179948586118253,2.131823461091754,3.373634627946098,1633,386,60,0.0,1.4617283950617286
Plain,egg,20,31,14,7,0.8533390070921986,0,0,ok,0.0,test,6210,181,143,1059,60,60,1.0,,2063.9166666666665,182.43333333333334,0.0883918116849033,1549,1401,1.105638829407566,1.5114854632504982,0.96,2.7080656673804424,2.3318547023860403,2245,307,50,0.0,1.2557037037037038
Plain,egg,20,31,14,7,0.8533390070921986,0,0,ok,0.0,train,6210,181,143,1059,74,74,1.0,0.0,2063.675675675676,183.47297297297297,0.08890591440096389,1764,1722,1.024390243902439,1.5216066085448208,0.9125964010282777,2.3281068524970965,2.35130099930209,2245,318,60,0.0,1.2765432098765432
Plain,egg,21,32,17,8,0.7250531914893618,0,0,ok,0.0,test,5570,154,120,1042,60,60,1.0,,2063.9166666666665,228.9,0.11090564057011347,1959,1401,1.3982869379014988,1.9234208137562925,1.2276923076923076,2.882940756602427,2.9241303005663473,2080,363,50,0.0,1.4143968008255934
Plain,egg,21,32,17,8,0.7250531914893618,0,0,ok,0.0,train,5570,154,120,1042,74,74,1.0,0.0,2063.675675675676,229.98648648648648,0.11144507307873644,2277,1722,1.3222996515679442,1.9359233947689058,1.1876606683804627,2.5301974448315914,2.94663291132506,2080,382,60,0.0,1.4335249424065213
Plain,egg,22,33,13,7,0.17430531914893616,0,0,ok,0.0,test,2969,103,85,545,60,60,1.0,,2063.9166666666665,107.88333333333334,0.052271167279040666,636,1401,0.4539614561027837,0.8788093697814406,0.52,1.3611705924339756,1.3702057290937957,1271,60,50,0.0,0.4416613633757596
Plain,egg,22,33,13,7,0.17430531914893616,0,0,ok,0.0,train,2969,103,85,545,74,74,1.0,0.0,2063.675675675676,108.0945945945946,0.05237964272617738,698,1722,0.40534262485482,0.88304408640918,0.46786632390745503,1.1434378629500581,1.3785478252140155,1271,74,60,0.0,0.4866418202492764
Plain,egg,23,34,19,6,0.5500354609929078,0,0,ok,0.0,test,7396,211,168,1417,60,60,1.0,,2063.9166666666665,142.03333333333333,0.06881737796261155,1590,1401,1.1349036402569592,1.263748636964873,0.9569230769230769,2.718772305496074,1.8168939465698615,2219,366,50,0.0,1.165185185185185
Plain,egg,23,34,19,6,0.5500354609929078,0,0,ok,0.0,train,7396,211,168,1417,74,74,1.0,0.0,2063.675675675676,142.98648648648648,0.06928728587144428,1841,1722,1.0691056910569106,1.2706827024142966,0.922879177377892,2.3577235772357725,1.8334139339769984,2219,381,60,0.0,1.1604938271604939
Plain,egg,24,35,14,7,0.8100241134751773,0,0,ok,0.0,test,4996,135,116,1156,60,60,1.0,,2063.9166666666665,251.9,0.1220495013526063,2018,1401,1.4403997144896503,2.114599087622953,1.2523076923076923,2.640256959314775,3.2170904168431393,1681,363,50,0.0,1.4143968008255934
Plain,egg,24,35,14,7,0.8100241134751773,0,0,ok,0.0,train,4996,135,116,1156,74,74,1.0,0.0,2063.675675675676,252.98648648648648,0.12259023521399758,2341,1722,1.359465737514518,2.1288040069735548,1.1979434447300772,2.3356562137049943,3.240871126623098,1681,382,60,0.0,1.4335249424065213
Plain,egg,25,36,20,8,0.8000070921985816,0,0,ok,0.0,test,6210,181,143,1059,60,60,1.0,,2063.9166666666665,182.43333333333334,0.0883918116849033,1549,1401,1.105638829407566,1.5114854632504982,0.96,2.7080656673804424,2.3318547023860403,2245,307,50,0.0,1.2557037037037038
Plain,egg,25,36,20,8,0.8000070921985816,0,0,ok,0.0,train,6210,181,143,1059,74,74,1.0,0.0,2063.675675675676,183.47297297297297,0.08890591440096389,1764,1722,1.024390243902439,1.5216066085448208,0.9125964010282777,2.3281068524970965,2.35130099930209,2245,318,60,0.0,1.2765432098765432
Plain,egg,26,37,18,8,0.7742060283687944,0,0,ok,0.0,test,5685,157,128,1187,60,60,1.0,,2063.9166666666665,239.9,0.11623531311826221,1999,1401,1.4268379728765168,1.9956038649790073,1.243076923076923,2.8101356174161314,3.064241660524813,1938,369,50,0.0,1.4190020639834882
Plain,egg,26,37,18,8,0.7742060283687944,0,0,ok,0.0,train,5685,157,128,1187,74,74,1.0,0.0,2063.675675675676,240.98648648648648,0.11677536801299176,2309,1722,1.340882694541231,2.0088954254103712,1.1953727506426735,2.4663182346109176,3.0873555360328173,1938,388,60,0.0,1.4389830320751371
Plain,egg,27,39,14,7,0.8566851063829788,0,0,ok,0.0,test,6877,170,138,1189,60,60,1.0,,2063.9166666666665,226.9,0.10993660919772279,1956,1401,1.3961456102783727,1.9149435771010288,1.2061538461538461,3.2326909350463953,2.8986555078466263,2573,411,50,0.0,1.5493597637885563
Plain,egg,27,39,14,7,0.8566851063829788,0,0,ok,0.0,train,6877,170,138,1189,74,74,1.0,0.0,2063.675675675676,227.98648648648648,0.11047592854523547,2281,1722,1.3246225319396052,1.9281256972824194,1.1593830334190232,2.818815331010453,2.921046979560013,2573,442,60,0.0,1.5680928436410893
Plain,egg,28,40,25,9,0.8166879432624113,0,0,ok,0.0,test,6210,181,143,1059,60,60,1.0,,2063.9166666666665,182.43333333333334,0.0883918116849033,1549,1401,1.105638829407566,1.5114854632504982,0.96,2.7080656673804424,2.3318547023860403,2245,307,50,0.0,1.2557037037037038
Plain,egg,28,40,25,9,0.8166879432624113,0,0,ok,0.0,train,6210,181,143,1059,74,74,1.0,0.0,2063.675675675676,183.47297297297297,0.08890591440096389,1764,1722,1.024390243902439,1.5216066085448208,0.9125964010282777,2.3281068524970965,2.35130099930209,2245,318,60,0.0,1.2765432098765432
Plain,egg,29,42,24,8,0.0,0,0,runtime,1.0,test,5702,152,121,1239,60,1,0.016666666666666666,,2063.9166666666665,0.0,0.0,24,1401,0.017130620985010708,0.2547479271972101,0.052307692307692305,1.3404710920770877,0.0,1854,0,50,1.0,0.0
Plain,egg,29,42,24,8,0.0,0,0,runtime,1.0,train,5702,152,121,1239,74,1,0.013513513513513514,1.0,2063.675675675676,0.0,0.0,24,1722,0.013937282229965157,0.2558593176504677,0.043701799485861184,1.0905923344947734,0.0,1854,0,60,1.0,0.0
Plain,f5w3n,0,,,0,0.0,0,1,collapsed,0.0,test,1109,36,29,164,94,1,0.010638297872340425,,2323.574468085106,0.0,0.0,24,2991,0.00802407221664995,0.205978566859297,0.02418207681365576,0.18823136074891342,0.0,539,0,50,1.0,0.0
Plain,f5w3n,0,,,0,0.0,0,1,collapsed,0.0,train,1109,36,29,164,110,1,0.00909090909090909,1.0,2323.4545454545455,0.0,0.0,24,3420,0.007017543859649123,0.2128704912550169,0.021850899742930592,0.16461988304093567,0.0,539,0,60,1.0,0.0
Plain,f5w3n,1,3,0,1,0.03558558558558558,0,1,ok,0.0,test,3643,101,73,513,94,94,1.0,,2323.574468085106,155.13829787234042,0.06676708666031793,1422,2991,0.4754262788365095,1.0181372516172589,0.45519203413940257,0.976596456034771,1.5859918440001666,1499,232,50,0.0,1.208698476360241
Plain,f5w3n,1,3,0,1,0.03558558558558558,0,1,ok,0.0,train,3643,101,73,513,110,110,1.0,0.0,2323.4545454545455,143.21818181818182,0.06164019093825808,1622,3420,0.47426900584795323,0.9988916545697157,0.4755784061696658,0.9125730994152047,1.491746841503139,1499,238,60,0.0,1.1456905547800686
Plain,f5w3n,2,4,1,2,0.39414414414414417,0,1,ok,0.0,test,3643,101,73,513,94,94,1.0,,2323.574468085106,155.13829787234042,0.06676708666031793,1422,2991,0.4754262788365095,1.0181372516172589,0.45519203413940257,0.976596456034771,1.5859918440001666,1499,232,50,0.0,1.208698476360241
Plain,f5w3n,2,4,1,2,0.39414414414414417,0,1,ok,0.0,train,3643,101,73,513,110,110,1.0,0.0,2323.4545454545455,143.21818181818182,0.06164019093825808,1622,3420,0.47426900584795323,0.9988916545697157,0.4755784061696658,0.9125730994152047,1.491746841503139,1499,238,60,0.0,1.1456905547800686
Plain,f5w3n,3,6,1,2,0.0,0,0,runtime,1.0,test,4704,143,114,893,94,1,0.010638297872340425,,2323.574468085106,0.0,0.0,24,2991,0.00802407221664995,0.205978566859297,0.02418207681365576,0.5767301905717152,0.0,1701,0,50,1.0,0.0
Plain,f5w3n,3,6,1,2,0.0,0,0,runtime,1.0,train,4704,143,114,893,110,1,0.00909090909090909,1.0,2323.4545454545455,0.0,0.0,24,3420,0.007017543859649123,0.2128704912550169,0.021850899742930592,0.5043859649122807,0.0,1701,0,60,1.0,0.0
Plain,f5w3n,4,7,0,1,0.10765765765765765,0,0,ok,0.0,test,3573,102,77,576,94,94,1.0,,2323.574468085106,144.12765957446808,0.062028422826166586,1717,2991,0.5740554998328319,0.951413818680924,0.5547652916073968,1.07255098629221,1.4742579846131605,1491,356,50,0.0,1.5404203871292106
Plain,f5w3n,4,7,0,1,0.10765765765765765,0,0,ok,0.0,train,3573,102,77,576,110,110,1.0,0.0,2323.4545454545455,133.4090909090909,0.057418420846701616,1958,3420,0.572514619883041,0.9406108750654456,0.5655526992287918,1.0084795321637428,1.3902411811016786,1491,366,60,0.0,1.5258848345932745
Plain,f5w3n,5,8,2,3,0.4702702702702703,0,1,ok,0.0,test,3643,101,73,513,94,94,1.0,,2323.574468085106,155.13829787234042,0.06676708666031793,1422,2991,0.4754262788365095,1.0181372516172589,0.45519203413940257,0.976596456034771,1.5859918440001666,1499,232,50,0.0,1.208698476360241
Plain,f5w3n,5,8,2,3,0.4702702702702703,0,1,ok,0.0,train,3643,101,73,513,110,110,1.0,0.0,2323.4545454545455,143.21818181818182,0.06164019093825808,1622,3420,0.47426900584795323,0.9988916545697157,0.4755784061696658,0.9125730994152047,1.491746841503139,1499,238,60,0.0,1.1456905547800686
Plain,f5w3n,6,10,5,4,0.4689189189189189,0,0,ok,0.0,test,3860,105,76,558,94,94,1.0,,2323.574468085106,152.70212765957447,0.06571862867189218,1409,2991,0.47107990638582414,0.9929484063565632,0.45376955903271693,0.9963223002340355,1.563120461363386,1571,94,50,0.0,0.4126742917213505
Plain,f5w3n,6,10,5,4,0.4689189189189189,0,0,ok,0.0,train,3860,105,76,558,110,110,1.0,0.0,2323.4545454545455,142.0818181818182,0.0611511072853901,1612,3420,0.47134502923976607,0.9844095030549577,0.4768637532133676,0.9307017543859649,1.4801261556424299,1571,110,60,0.0,0.4034641210830469
Plain,f5w3n,7,11,4,2,0.12072072072072072,0,0,ok,0.0,test,2712,98,82,538,94,94,1.0,,2323.574468085106,91.65957446808511,0.03944765951212366,1286,2991,0.42995653627549313,0.8431671860788325,0.4267425320056899,0.8231360748913407,0.9372598047946412,1176,274,50,0.0,1.0753651430269078
Plain,f5w3n,7,11,4,2,0.12072072072072072,0,0,ok,0.0,train,2712,98,82,538,110,110,1.0,0.0,2323.4545454545455,86.38181818181818,0.03717818295641286,1474,3420,0.43099415204678365,0.8373007386341886,0.4434447300771208,0.7748538011695907,0.9017085504831879,1176,279,60,0.0,1.0713096023991164
Plain,f5w3n,8,12,2,3,0.4725225225225225,0,0,ok,0.0,test,3643,101,73,513,94,94,1.0,,2323.574468085106,155.13829787234042,0.06676708666031793,1422,2991,0.4754262788365095,1.0181372516172589,0.45519203413940257,0.976596456034771,1.5859918440001666,1499,232,50,0.0,1.208698476360241
Plain,f5w3n,8,12,2,3,0.4725225225225225,0,0,ok,0.0,train,3643,101,73,513,110,110,1.0,0.0,2323.4545454545455,143.21818181818182,0.06164019093825808,1622,3420,0.47426900584795323,0.9988916545697157,0.4755784061696658,0.9125730994152047,1.491746841503139,1499,238,60,0.0,1.1456905547800686
Plain,f5w3n,9,16,5,4,0.41486486486486485,0,1,ok,0.0,test,3643,101,73,513,94,94,1.0,,2323.574468085106,155.13829787234042,0.06676708666031793,1422,2991,0.4754262788365095,1.0181372516172589,0.45519203413940257,0.976596456034771,1.5859918440001666,1499,232,50,0.0,1.208698476360241
Plain,f5w3n,9,16,5,4,0.41486486486486485,0,1,ok,0.0,train,3643,101,73,513,110,110,1.0,0.0,2323.4545454545455,143.21818181818182,0.06164019093825808,1622,3420,0.47426900584795323,0.9988916545697157,0.4755784061696658,0.9125730994152047,1.491746841503139,1499,238,60,0.0,1.1456905547800686
Plain,f5w3n,10,18,8,4,0.48693693693693696,0,0,ok,0.0,test,3534,106,83,618,94,94,1.0,,2323.574468085106,208.53191489361703,0.08974617244157938,1718,2991,0.5743898361751922,1.3546693617126997,0.5362731152204836,1.045135406218656,2.133990804800742,1408,256,50,0.0,1.3782194491782727
Plain,f5w3n,10,18,8,4,0.48693693693693696,0,0,ok,0.0,train,3534,106,83,618,110,110,1.0,0.0,2323.4545454545455,196.3181818181818,0.08449409186947335,1961,3420,0.5733918128654971,1.3481008340630423,0.5552699228791774,0.9850877192982456,2.05448177822048,1408,266,60,0.0,1.360025960706907
Plain,f5w3n,11,19,6,5,0.49504504504504504,0,0,ok,0.0,test,6105,167,128,1053,94,94,1.0,,2323.574468085106,153.14893617021278,0.0659109222767563,1413,2991,0.4724172517552658,1.076562591600646,0.45803698435277385,1.1581410899364761,1.568636215720111,2051,94,50,0.0,0.4126742917213505
Plain,f5w3n,11,19,6,5,0.49504504504504504,0,0,ok,0.0,train,6105,167,128,1053,110,110,1.0,0.0,2323.4545454545455,143.34545454545454,0.06169496830737929,1622,3420,0.47426900584795323,1.07123047170022,0.4794344473007712,1.0739766081871345,1.4963406891872462,2051,110,60,0.0,0.4034641210830469
Plain,f5w3n,12,20,10,5,0.5468468468468468,0,0,ok,0.0,test,3534,106,83,618,94,94,1.0,,2323.574468085106,208.53191489361703,0.08974617244157938,1718,2991,0.5743898361751922,1.3546693617126997,0.5362731152204836,1.045135406218656,2.133990804800742,1408,256,50,0.0,1.3782194491782727
Plain,f5w3n,12,20,10,5,0.5468468468468468,0,0,ok,0.0,train,3534,106,83,618,110,110,1.0,0.0,2323.4545454545455,196.3181818181818,0.08449409186947335,1961,3420,0.5733918128654971,1.3481008340630423,0.5552699228791774,0.9850877192982456,2.05448177822048,1408,266,60,0.0,1.360025960706907
Plain,f5w3n,13,21,9,5,0.4594594594594595,0,1,ok,0.0,test,4286,125,96,680,94,94,1.0,,2323.574468085106,156.32978723404256,0.06727986960662223,1438,2991,0.48077566031427615,1.032098646463033,0.45803698435277385,1.017719826145102,1.5999532388459408,1606,233,50,0.0,1.1753651430269079
Plain,f5w3n,13,21,9,5,0.4594594594594595,0,1,ok,0.0,train,4286,125,96,680,110,110,1.0,0.0,2323.4545454545455,145.4,0.06257923155176462,1634,3420,0.4777777777777778,1.0217380753089074,0.480719794344473,0.9473684210526315,1.515330393800506,1606,239,60,0.0,1.1255794436689577
Plain,f5w3n,14,23,11,6,0.5675675675675677,0,0,ok,0.0,test,6532,182,153,1220,94,94,1.0,,2323.574468085106,158.14893617021278,0.06806277928356898,1442,2991,0.48211300568371784,1.1316262705789197,0.46372688477951635,1.1651621531260448,1.6201308574349353,2043,94,50,0.0,0.4126742917213505
Plain,f5w3n,14,23,11,6,0.5675675675675677,0,0,ok,0.0,train,6532,182,153,1220,110,110,1.0,0.0,2323.4545454545455,148.34545454545454,0.06384693637999843,1643,3420,0.4804093567251462,1.1280415000455306,0.48586118251928023,1.0777777777777777,1.5495583120010004,2043,110,60,0.0,0.4034641210830469
Plain,f5w3n,15,24,13,6,0.4846846846846847,0,1,ok,0.0,test,4286,125,96,680,94,94,1.0,,2323.574468085106,156.32978723404256,0.06727986960662223,1438,2991,0.48077566031427615,1.032098646463033,0.45803698435277385,1.017719826145102,1.5999532388459408,1606,233,50,0.0,1.1753651430269079
Plain,f5w3n,15,24,13,6,0.4846846846846847,0,1,ok,0.0,train,4286,125,96,680,110,110,1.0,0.0,2323.4545454545455,145.4,0.06257923155176462,1634,3420,0.4777777777777778,1.0217380753089074,0.480719794344473,0.9473684210526315,1.515330393800506,1606,239,60,0.0,1.1255794436689577
